Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr
13-Nov-12,16,1747,802,930,2158,2278,3051,2389,2535,1491,1537,432,403,151,301,1575,1599,685,291
13-Nov-12,17,1968,1287,1633,3858,2524,3094,2657,2574,1439,2700,683,785,314,724,2267,2647,1259,584
13-Nov-12,18,1482,840,787,1786,2341,2464,2091,1399,952,1457,559,1113,267,461,1815,1731,901,395
13-Nov-12,19,996,433,281,617,1832,1556,1165,714,455,620,350,1435,239,275,1029,964,449,176
13-Nov-12,20,814,271,162,268,1590,1266,698,416,288,200,211,592,110,117,667,757,286,76
13-Nov-12,21,627,182,85,153,1268,1070,475,295,220,92,89,94,25,32,726,519,263,44
13-Nov-12,22,356,138,72,64,826,770,333,173,161,88,167,118,23,38,435,510,149,29
13-Nov-12,23,255,156,61,138,705,590,627,423,286,1086,973,1100,121,285,351,504,159,22
14-Nov-12,0,99,45,31,38,295,238,99,84,48,46,75,35,3,11,145,219,90,10
14-Nov-12,1,43,22,11,9,83,88,47,14,15,3,21,11,8,4,29,68,28,9
14-Nov-12,2,41,7,2,9,39,71,18,12,8,4,21,0,0,2,16,36,23,1
14-Nov-12,3,17,12,1,3,23,28,15,9,12,7,12,0,0,0,33,12,10,26
14-Nov-12,4,19,15,9,1,16,37,6,47,8,5,12,4,5,1,34,17,41,3
14-Nov-12,5,24,56,26,79,51,75,24,28,28,52,21,9,2,14,82,67,65,28
14-Nov-12,6,76,241,170,620,147,163,63,105,125,517,127,73,30,135,287,268,169,146
14-Nov-12,7,286,704,687,2170,340,499,314,306,430,1247,228,307,79,335,865,965,456,319
14-Nov-12,8,672,1805,1672,5043,756,1144,845,741,1038,2379,382,293,135,566,1550,2028,1050,437
14-Nov-12,9,614,1190,994,2534,834,1288,958,939,961,1193,310,215,97,258,1160,1212,453,185
14-Nov-12,10,615,624,485,901,831,1854,1493,1545,1227,470,178,203,136,126,970,914,465,196
14-Nov-12,11,1045,625,509,835,1216,2604,1953,2161,1557,397,174,257,126,195,1333,1023,494,306
14-Nov-12,12,1645,1502,629,1206,2582,3490,3379,3747,2505,1186,359,366,245,579,1656,2006,638,495
14-Nov-12,13,1908,1637,679,1491,2887,3837,3521,4209,2701,1035,297,402,279,507,1625,1974,744,461
14-Nov-12,14,1622,784,551,946,2536,3142,2605,3025,1825,593,132,245,110,256,1451,1457,554,216
14-Nov-12,15,1577,695,586,1082,2273,3125,2473,2608,1600,687,163,168,87,238,1600,1324,519,207
14-Nov-12,16,1718,748,971,2185,2569,3171,2507,2728,1412,1396,303,253,86,288,1687,1490,663,298
14-Nov-12,17,1961,1289,1599,3861,2582,3175,2697,2513,1503,2597,419,275,106,693,2386,2512,1251,530
14-Nov-12,18,1440,920,766,1708,2459,2379,2058,1495,849,1100,306,239,104,409,1736,1606,799,386
14-Nov-12,19,1085,521,332,587,2033,1704,1079,751,494,352,143,178,71,187,1205,947,413,209
14-Nov-12,20,977,291,154,267,1680,1480,690,407,301,177,94,174,56,91,814,814,332,111
14-Nov-12,21,630,211,111,189,1362,1130,472,305,265,103,50,150,86,51,758,616,225,59
14-Nov-12,22,415,169,89,104,1074,839,337,263,219,52,36,58,37,40,875,670,203,47
14-Nov-12,23,245,105,50,46,687,531,150,132,101,35,32,39,2,12,392,480,205,35
15-Nov-12,0,108,43,31,40,234,233,92,82,54,13,8,9,8,6,164,178,83,13
15-Nov-12,1,48,14,4,10,118,146,38,31,23,2,9,2,3,1,46,67,39,5
15-Nov-12,2,41,8,1,3,85,72,24,18,56,2,3,2,0,1,32,45,31,2
15-Nov-12,3,37,6,8,1,54,42,14,61,51,0,6,9,10,0,45,36,20,2
15-Nov-12,4,15,17,3,2,23,36,7,1,13,4,1,7,4,3,28,21,30,14
15-Nov-12,5,15,53,23,78,56,65,22,23,22,46,29,11,3,12,79,85,54,30
15-Nov-12,6,86,238,178,614,136,190,83,105,107,526,90,55,23,112,307,328,175,143
15-Nov-12,7,303,711,716,2103,318,451,331,375,441,1240,247,163,42,326,861,1114,502,318
15-Nov-12,8,670,1733,1768,5232,803,1162,820,714,943,2344,435,290,82,529,1487,2384,973,381
15-Nov-12,9,618,1077,995,2467,812,1283,969,876,986,1203,320,195,68,227,1088,1324,472,220
15-Nov-12,10,622,727,566,1052,1131,1797,1421,1459,1164,520,202,193,77,138,985,800,277,123
15-Nov-12,11,912,643,448,825,1505,2198,1760,1779,1523,429,148,189,104,139,1104,1035,369,269
15-Nov-12,12,1512,1502,691,1147,2476,3306,3040,3386,2427,1183,331,428,222,569,1526,1937,483,525
15-Nov-12,13,1734,1528,733,1365,2660,3708,3590,3889,2737,1049,239,336,176,476,1552,1921,459,585
15-Nov-12,14,1451,843,528,911,2521,3466,2764,2891,2014,584,148,294,124,209,1608,1364,476,237
15-Nov-12,15,1510,729,594,1109,2296,3208,2545,2803,1698,698,166,229,121,186,1705,1356,534,199
15-Nov-12,16,1763,866,1025,2199,2406,3300,2578,2550,1629,1437,235,193,101,311,1913,1491,632,248
15-Nov-12,17,2084,1184,1550,3781,2661,3399,2973,2867,1574,2432,370,279,111,553,2637,2648,1169,422
15-Nov-12,18,1768,831,825,1680,2825,2938,2472,2226,1101,1098,266,211,90,401,1874,1822,930,345
15-Nov-12,19,1196,489,310,508,2190,2128,1848,1274,583,292,130,122,41,162,1370,1119,408,172
15-Nov-12,20,876,315,133,332,1967,2042,1137,595,289,141,98,88,24,90,949,823,340,39
15-Nov-12,21,644,232,109,158,1766,1857,468,382,256,89,83,101,45,38,772,660,224,48
15-Nov-12,22,469,200,106,59,1251,1475,340,265,264,63,40,78,23,25,1091,680,226,44
15-Nov-12,23,296,109,53,58,724,1008,193,204,99,43,22,37,18,18,427,515,190,12
16-Nov-12,0,128,70,39,23,455,824,90,120,89,14,8,10,14,7,227,213,84,6
16-Nov-12,1,71,21,6,7,185,250,37,43,46,10,4,10,2,4,134,88,30,18
16-Nov-12,2,68,12,10,4,110,115,29,27,24,5,1,1,0,4,46,35,9,5
16-Nov-12,3,44,13,21,11,88,120,23,79,20,1,10,10,6,3,72,53,10,2
16-Nov-12,4,24,18,4,6,44,71,16,16,16,1,1,6,6,4,40,60,52,20
16-Nov-12,5,14,61,32,83,63,89,41,20,19,39,16,9,4,14,104,65,78,34
16-Nov-12,6,72,199,167,556,174,189,79,111,91,442,93,41,15,107,340,277,163,100
16-Nov-12,7,273,663,688,2134,326,492,282,303,349,1270,196,103,42,248,764,1009,449,191
16-Nov-12,8,658,1566,1631,4910,699,1116,787,719,984,2610,384,237,58,461,1299,2383,975,299
16-Nov-12,9,552,1179,946,2381,766,1340,1070,894,1102,1492,299,136,52,212,1175,1345,462,189
16-Nov-12,10,679,703,528,964,820,1790,1422,1493,1291,533,165,116,47,125,1066,898,360,162
16-Nov-12,11,1007,666,429,737,1100,2500,2097,2150,1620,532,155,216,105,216,1345,1175,452,148
16-Nov-12,12,1593,1438,692,1153,2321,3603,3413,3640,2723,1245,335,318,110,552,1530,2169,676,331
16-Nov-12,13,1852,1524,746,1218,2865,4012,3774,4289,3017,1152,252,365,169,486,1854,2113,636,371
16-Nov-12,14,1627,913,571,1018,2534,3401,3094,3285,2179,664,197,284,183,263,1613,1614,479,287
16-Nov-12,15,1766,778,581,1143,2527,3385,3086,3316,2010,744,143,240,94,220,1728,1619,590,202
16-Nov-12,16,1987,847,969,2050,2739,3531,3238,3348,1842,1333,359,285,152,360,2009,1943,785,332
16-Nov-12,17,2294,1406,1320,3192,3132,4013,3795,3519,1969,2029,452,395,186,533,2738,2648,1187,488
16-Nov-12,18,1994,901,700,1337,3177,3543,3327,2906,1413,794,265,341,191,328,2218,2076,784,527
16-Nov-12,19,1550,608,312,444,2876,2726,2560,1998,861,313,152,234,97,168,1918,1465,461,1003
16-Nov-12,20,1407,391,182,314,2725,2418,1902,1622,557,150,98,211,89,91,1410,1090,388,412
16-Nov-12,21,1257,370,130,143,2587,2466,1290,837,424,86,91,172,84,56,1274,1100,360,41
16-Nov-12,22,874,267,116,116,2134,2033,681,442,321,108,91,165,67,53,1444,1270,322,48
16-Nov-12,23,672,298,161,104,1700,1622,490,377,345,85,89,157,66,42,1118,1052,310,1768
17-Nov-12,0,356,204,104,49,1070,1412,312,260,173,51,91,37,16,29,585,732,237,59
17-Nov-12,1,254,111,35,34,636,634,162,242,84,13,12,12,2,18,266,300,98,28
17-Nov-12,2,170,32,24,11,285,320,98,97,78,1,13,11,4,5,190,172,72,9
17-Nov-12,3,102,19,13,11,247,272,65,58,55,13,64,16,3,2,72,102,52,3
17-Nov-12,4,26,13,10,6,100,144,27,29,23,4,4,13,10,2,76,54,30,1
17-Nov-12,5,26,18,8,15,63,103,22,38,24,8,5,13,4,5,67,78,82,32
17-Nov-12,6,40,63,30,9,71,124,47,42,39,88,26,77,74,22,81,106,67,47
17-Nov-12,7,82,86,38,36,164,222,95,113,136,68,36,398,365,364,112,249,309,65
17-Nov-12,8,120,127,106,46,315,475,269,255,319,104,43,192,117,187,309,421,396,136
17-Nov-12,9,286,198,111,115,563,965,791,700,662,116,84,132,54,110,624,657,222,141
17-Nov-12,10,545,282,136,91,921,1680,1471,1391,1097,152,106,140,70,133,962,951,307,196
17-Nov-12,11,856,318,208,148,1425,2309,2208,2258,1529,111,107,223,108,143,1189,1116,372,221
17-Nov-12,12,1200,413,172,138,2152,2877,2659,3003,1802,143,99,304,165,169,1512,1236,441,302
17-Nov-12,13,1669,413,236,177,2854,3476,2941,3373,1702,151,81,373,160,190,1833,1237,387,289
17-Nov-12,14,1791,480,162,133,2717,3705,3351,3608,1869,161,93,435,220,169,1630,1330,437,311
17-Nov-12,15,1901,420,206,100,2810,3658,3511,3921,1870,128,105,426,238,214,1754,1504,607,367
17-Nov-12,16,1809,528,225,76,2666,3241,3345,3489,1481,122,89,346,201,177,1986,1578,549,371
17-Nov-12,17,1678,649,247,70,2547,2878,2764,2943,1132,178,158,421,275,196,1981,1465,537,449
17-Nov-12,18,1471,684,218,68,2357,2512,2062,1700,639,155,210,811,338,193,1899,1294,451,493
17-Nov-12,19,1144,453,147,75,2402,2045,1569,847,440,129,176,940,277,103,1969,1141,415,982
17-Nov-12,20,874,392,88,69,2170,1870,1091,658,355,101,68,308,166,57,1325,963,348,392
17-Nov-12,21,790,251,72,62,2038,1942,799,452,377,69,170,387,135,74,1139,748,276,67
17-Nov-12,22,686,208,89,54,1705,1855,659,454,370,103,144,351,145,86,2019,937,390,61
17-Nov-12,23,566,301,155,68,1533,2016,523,446,414,55,118,181,83,27,1199,896,362,1647
18-Nov-12,0,314,248,157,43,1022,1340,390,379,262,54,66,116,65,20,717,634,289,40
18-Nov-12,1,272,195,127,38,692,1188,277,342,251,29,47,56,12,7,506,449,241,37
18-Nov-12,2,206,107,80,36,519,783,216,272,156,14,31,14,5,3,552,259,129,24
18-Nov-12,3,157,44,56,18,370,542,183,198,142,10,26,32,10,3,461,141,64,41
18-Nov-12,4,67,32,11,15,138,216,92,117,32,12,11,21,1,6,133,101,59,8
18-Nov-12,5,31,32,6,7,65,117,36,75,25,15,4,13,4,8,54,49,25,6
18-Nov-12,6,22,12,14,17,41,107,49,47,45,9,7,16,15,16,83,103,50,51
18-Nov-12,7,67,64,37,15,132,203,68,60,67,23,14,20,12,28,143,202,114,66
18-Nov-12,8,92,134,48,27,219,312,162,141,167,64,26,52,31,37,284,384,110,50
18-Nov-12,9,200,130,120,47,441,636,521,455,347,97,44,148,290,98,532,701,201,123
18-Nov-12,10,474,184,128,74,612,1234,1090,1125,831,82,82,272,323,91,987,1045,294,258
18-Nov-12,11,732,271,117,55,954,1941,1960,1901,1110,95,74,334,436,175,1335,1280,411,450
18-Nov-12,12,1053,273,141,82,1982,2454,2503,2450,1305,88,65,489,596,168,1599,1328,422,498
18-Nov-12,13,1444,309,161,103,2331,2790,2966,2966,1349,120,69,499,603,151,2032,1507,538,739
18-Nov-12,14,1616,305,130,72,2462,3022,3249,3286,1454,97,48,508,595,197,2166,1556,533,588
18-Nov-12,15,1633,315,171,68,2458,2968,3348,3361,1309,118,49,571,728,228,2023,1428,567,632
18-Nov-12,16,1553,324,119,83,2320,2956,2922,3051,1185,82,85,447,690,167,1959,1428,592,762
18-Nov-12,17,1593,276,148,60,2265,2469,2006,2179,773,95,77,447,360,191,1670,1161,548,577
18-Nov-12,18,1107,307,101,48,2104,1879,1505,992,348,101,69,331,200,144,1227,1011,428,770
18-Nov-12,19,905,263,73,54,1798,1756,933,540,295,93,73,257,123,107,1080,862,290,371
18-Nov-12,20,791,174,61,34,1460,1478,579,395,249,69,70,221,86,68,736,697,265,50
18-Nov-12,21,529,117,24,56,1172,1384,384,269,176,66,56,106,53,40,685,495,205,39
18-Nov-12,22,341,92,39,33,806,1145,234,224,115,34,45,81,12,27,456,465,177,53
18-Nov-12,23,193,92,30,18,535,681,107,116,114,28,18,35,11,18,480,413,159,660
19-Nov-12,0,92,28,9,14,273,759,66,46,66,10,15,2,1,0,133,132,50,12
19-Nov-12,1,32,20,6,4,100,296,32,32,19,8,7,14,3,1,61,75,26,8
19-Nov-12,2,28,19,1,1,39,57,12,7,0,5,4,3,5,0,35,36,30,4
19-Nov-12,3,16,23,10,7,31,58,9,42,7,2,2,1,1,0,28,17,5,4
19-Nov-12,4,25,31,4,3,48,53,9,11,7,2,6,10,0,3,37,33,33,4
19-Nov-12,5,29,48,19,61,44,78,26,30,21,45,19,6,2,16,85,75,49,25
19-Nov-12,6,78,200,174,531,163,174,51,71,86,391,72,43,20,103,272,310,139,84
19-Nov-12,7,298,620,584,1948,334,479,276,277,347,1268,229,120,40,312,784,921,421,287
19-Nov-12,8,661,1679,1650,4816,810,1077,793,680,860,2219,389,261,73,563,1441,2220,1007,381
19-Nov-12,9,563,1128,904,2703,856,1328,862,824,888,1168,272,228,50,229,1143,1501,491,199
19-Nov-12,10,649,587,500,925,846,1975,1382,1390,1182,482,154,150,43,125,905,876,424,184
19-Nov-12,11,898,564,412,871,1176,2370,1899,2269,1502,455,127,217,81,161,1119,1079,360,192
19-Nov-12,12,1605,1504,653,1182,2510,3623,3118,3776,2442,1148,309,452,219,609,1530,2003,597,344
19-Nov-12,13,2020,1659,703,1523,2823,3825,4139,4294,2813,1045,302,483,260,501,1684,2145,609,431
19-Nov-12,14,1528,834,462,933,2481,3375,3117,3107,1923,586,145,238,123,223,1405,1484,499,283
19-Nov-12,15,1764,682,513,1153,2577,3249,2690,2770,1529,694,162,258,95,203,1568,1382,481,204
19-Nov-12,16,1919,738,842,2103,2503,3161,2549,2570,1435,1489,272,264,107,287,1885,1597,622,365
19-Nov-12,17,2194,1285,1665,3981,2609,3083,2534,2439,1387,2581,444,332,137,628,2924,2580,1244,579
19-Nov-12,18,1624,884,722,1725,2435,2407,1968,1460,770,1093,311,315,126,421,2218,1619,729,484
19-Nov-12,19,1091,443,278,535,2081,1615,671,656,387,367,153,225,147,177,1283,956,433,217
19-Nov-12,20,982,330,165,214,1683,1373,707,453,287,180,88,134,57,94,1218,699,278,138
19-Nov-12,21,711,222,94,130,1586,1336,485,344,235,76,72,118,77,70,1542,768,311,58
19-Nov-12,22,440,133,68,100,1059,813,277,211,148,62,51,72,42,25,715,594,234,49
19-Nov-12,23,238,98,30,43,554,478,171,114,83,19,31,30,15,22,329,420,125,21
20-Nov-12,0,101,51,12,28,240,192,71,49,18,23,21,21,4,12,116,171,81,15
20-Nov-12,1,56,22,4,20,88,117,32,8,15,5,17,6,7,4,54,35,27,9
20-Nov-12,2,23,8,3,11,28,40,9,13,12,2,2,5,0,1,20,31,27,4
20-Nov-12,3,24,4,2,3,12,33,8,46,9,1,2,8,5,1,27,22,14,20
20-Nov-12,4,17,14,2,1,16,37,10,7,11,2,2,0,0,1,44,91,25,25
20-Nov-12,5,27,44,24,69,46,70,21,29,22,46,27,17,10,16,75,91,44,27
20-Nov-12,6,65,207,185,526,135,192,65,99,97,502,86,57,28,144,327,377,171,105
20-Nov-12,7,306,746,736,2283,348,477,338,314,346,1259,236,182,67,394,840,1034,501,312
20-Nov-12,8,716,1742,1749,5231,870,1137,810,763,1026,2443,408,304,90,615,1560,2443,1096,430
20-Nov-12,9,672,1058,924,2574,842,1365,874,903,940,1111,240,183,62,225,894,1214,376,196
20-Nov-12,10,686,678,498,1033,1013,1782,1379,1311,1190,481,139,182,49,105,783,798,335,107
20-Nov-12,11,899,614,424,836,1518,2207,1893,1837,1501,426,140,216,121,161,973,899,304,158
20-Nov-12,12,1620,1490,742,1255,2598,3354,3304,3420,2483,1192,385,348,201,609,1354,1793,557,324
20-Nov-12,13,1627,1724,775,1589,2631,3584,3922,3996,2709,1110,276,410,262,545,1404,2082,528,367
20-Nov-12,14,1489,766,530,993,2485,3163,2856,2897,1972,602,128,235,84,206,1256,1333,443,198
20-Nov-12,15,1509,645,599,1146,2372,2933,2705,2663,1475,715,162,188,98,189,1255,1265,463,174
20-Nov-12,16,1698,738,989,2246,2657,3231,2917,2602,1514,1547,308,173,92,295,1615,1400,595,259
20-Nov-12,17,1910,1277,1588,4059,2754,3321,3633,2622,1439,2509,430,295,114,653,2412,2488,1304,522
20-Nov-12,18,1700,902,775,1718,2501,2526,2814,1672,792,1121,287,260,120,446,1892,1581,699,414
20-Nov-12,19,1258,534,293,536,2470,1724,1899,842,459,360,138,294,121,196,1357,1099,408,200
20-Nov-12,20,965,387,137,253,2101,1526,1352,651,270,194,108,293,139,134,969,842,312,166
20-Nov-12,21,770,272,106,121,1811,1315,960,504,239,123,71,187,97,57,927,684,318,74
20-Nov-12,22,547,173,78,82,1246,992,678,314,214,81,62,100,63,55,980,641,201,71
20-Nov-12,23,316,115,36,63,713,565,245,153,119,25,31,68,41,23,397,469,161,26
21-Nov-12,0,138,61,17,25,359,258,66,73,43,9,30,22,23,2,147,209,74,22
21-Nov-12,1,66,20,3,26,137,110,17,41,33,6,12,22,9,9,68,54,15,26
21-Nov-12,2,34,5,7,8,72,67,10,20,19,2,4,0,0,1,43,32,5,4
21-Nov-12,3,37,14,6,12,39,48,14,25,11,1,5,9,4,1,37,28,17,28
21-Nov-12,4,16,13,8,1,21,22,6,4,8,3,1,2,2,2,32,26,31,26
21-Nov-12,5,19,49,23,80,51,98,28,17,29,46,21,12,4,11,89,55,54,12
21-Nov-12,6,75,232,187,629,179,186,70,103,103,520,96,62,28,148,321,240,179,125
21-Nov-12,7,243,718,691,2136,371,515,369,317,395,1237,249,150,46,324,857,830,485,335
21-Nov-12,8,668,1748,1592,4962,771,1067,763,746,1011,2282,359,247,72,531,1475,2041,980,433
21-Nov-12,9,632,1140,1039,2655,821,1295,932,819,906,1198,272,151,54,215,918,1096,444,169
21-Nov-12,10,617,676,445,999,1034,1784,1423,1392,1146,458,122,142,106,128,849,760,340,190
21-Nov-12,11,829,704,471,791,1434,2374,2003,2075,1371,333,141,162,74,152,1181,865,343,192
21-Nov-12,12,1439,1489,674,1093,2222,3504,3203,3653,2399,1103,298,296,180,445,1360,1740,561,289
21-Nov-12,13,1782,1453,647,1423,2679,3725,3652,4146,2623,959,243,279,122,470,1491,1719,465,474
21-Nov-12,14,1780,840,521,979,2431,3157,2884,3013,1971,559,128,193,118,165,1373,1321,449,187
21-Nov-12,15,1587,647,560,1281,2206,3103,2551,2671,1573,717,160,199,96,208,1341,1276,473,258
21-Nov-12,16,1811,749,917,2175,2498,3141,2607,2894,1440,1428,256,206,97,327,1617,1520,643,300
21-Nov-12,17,2055,1314,1500,3888,2671,3031,2843,2694,1455,2509,474,277,126,680,2447,2599,1291,615
21-Nov-12,18,1724,863,702,1667,2444,2600,2171,1623,863,1104,282,284,98,463,1722,1911,754,521
21-Nov-12,19,1307,474,332,564,2109,1773,1114,810,482,351,130,180,110,200,1109,1040,410,309
21-Nov-12,20,999,323,131,273,1757,1546,710,534,402,197,100,112,52,73,689,883,320,113
21-Nov-12,21,830,289,110,160,1487,1495,493,436,276,93,54,64,39,43,791,693,315,44
21-Nov-12,22,504,172,84,132,1126,1038,351,269,199,61,41,39,17,36,607,618,172,68
21-Nov-12,23,305,106,42,67,802,732,142,137,151,24,22,24,12,20,411,460,145,332
22-Nov-12,0,129,51,49,39,399,635,129,84,122,19,11,6,2,7,272,193,73,23
22-Nov-12,1,81,27,7,8,185,158,43,34,21,4,4,6,3,1,74,87,41,9
22-Nov-12,2,36,14,3,6,88,80,19,35,9,0,16,0,1,5,19,40,17,3
22-Nov-12,3,20,3,12,3,56,83,12,15,17,0,4,2,6,3,33,35,11,3
22-Nov-12,4,29,17,4,3,25,49,5,6,13,6,8,1,0,2,38,23,23,4
22-Nov-12,5,18,56,22,74,49,66,14,18,12,51,18,8,2,10,90,63,50,18
22-Nov-12,6,85,207,194,631,151,157,65,94,104,502,74,73,31,122,284,377,170,101
22-Nov-12,7,294,680,676,2179,338,514,320,305,397,1242,240,182,58,303,810,892,466,148
22-Nov-12,8,685,1761,1718,5277,760,1095,766,727,956,2640,359,258,76,525,1507,2004,1046,0
22-Nov-12,9,568,1162,937,2540,892,1259,1000,894,1025,1273,271,161,55,226,1051,1130,407,0
22-Nov-12,10,663,660,490,975,890,1747,1363,1297,1333,526,175,182,85,104,915,910,286,0
22-Nov-12,11,954,589,510,806,985,2404,1861,2097,1541,459,160,311,144,148,1113,1061,353,0
22-Nov-12,12,1538,1440,796,1223,2549,3440,3177,3601,2607,1184,361,436,305,710,1551,1928,544,0
22-Nov-12,13,1963,1701,789,1486,2755,4131,3800,4489,2843,1115,310,500,252,563,1600,2160,565,0
22-Nov-12,14,1717,886,554,948,2555,3476,2933,3326,2010,600,716,381,189,179,1331,1527,492,0
22-Nov-12,15,1647,784,636,1177,2528,3324,2719,2944,1649,747,210,275,166,213,1448,1456,601,0
22-Nov-12,16,1811,750,1025,2214,2612,3238,2885,2878,1606,1556,308,291,139,290,1696,1640,709,0
22-Nov-12,17,2256,1298,1536,3720,2955,3607,3129,2927,1608,2473,474,366,157,631,2704,2643,1303,0
22-Nov-12,18,1851,909,725,1652,2738,3162,2749,2253,1155,1011,308,313,102,457,1937,1911,816,0
22-Nov-12,19,1411,511,354,616,2410,2296,1834,1293,610,370,166,242,80,178,1337,1181,449,0
22-Nov-12,20,1192,402,190,330,2187,2135,1354,737,383,207,110,273,113,91,991,865,352,0
22-Nov-12,21,884,263,160,206,1837,1810,830,450,345,129,125,146,57,67,953,784,319,0
22-Nov-12,22,595,178,64,93,1386,1293,365,334,228,65,89,97,55,29,798,836,262,0
22-Nov-12,23,358,139,85,75,748,968,212,200,121,55,39,61,30,18,430,566,219,0
23-Nov-12,0,161,64,48,31,511,654,109,84,55,21,21,13,3,10,242,311,86,0
23-Nov-12,1,102,36,14,9,297,253,59,43,31,3,7,3,3,2,63,101,38,0
23-Nov-12,2,66,16,8,3,103,148,25,35,19,4,6,3,3,1,44,76,36,0
23-Nov-12,3,39,14,9,9,57,93,18,54,23,3,6,10,6,4,45,41,15,0
23-Nov-12,4,16,28,5,0,44,64,13,17,6,7,3,4,0,2,44,27,35,0
23-Nov-12,5,23,51,25,81,55,87,30,19,14,49,28,16,8,20,90,89,67,0
23-Nov-12,6,77,219,177,532,152,181,74,100,112,453,89,53,30,129,263,372,161,0
23-Nov-12,7,254,677,659,2122,348,522,338,288,360,1283,220,167,130,294,799,1015,427,0
23-Nov-12,8,679,1604,1554,4595,726,1043,861,679,966,2463,357,226,83,512,1329,2239,893,0
23-Nov-12,9,560,1170,972,2511,845,1303,1105,948,973,1341,256,166,85,214,929,1309,433,0
23-Nov-12,10,638,660,468,963,995,1913,1621,1444,1346,426,170,232,89,128,913,912,367,0
23-Nov-12,11,864,659,405,763,1590,2680,2118,2207,1569,477,159,256,167,181,1135,1195,461,0
23-Nov-12,12,1596,1528,673,1142,2536,3738,3497,3651,2712,1168,422,463,292,649,1719,2204,686,0
23-Nov-12,13,1936,1677,753,1266,2877,4140,4052,4730,2951,1120,254,428,298,549,1770,2294,725,0
23-Nov-12,14,1773,922,558,870,2701,3796,3249,3619,2054,659,172,308,220,275,1706,1622,552,73
23-Nov-12,15,1878,774,604,1186,2752,3648,3062,3131,1837,812,185,335,157,241,1806,1790,678,259
23-Nov-12,16,1951,881,941,2079,2832,3551,3108,3456,1868,1317,316,264,177,355,1918,1935,822,340
23-Nov-12,17,2432,1313,1326,3358,3213,3944,3600,3620,1958,2004,515,176,118,622,2605,2784,1300,507
23-Nov-12,18,2230,825,660,1315,3516,3746,3276,3094,1466,795,237,350,161,410,2119,2031,884,513
23-Nov-12,19,1962,563,346,431,3358,3339,2673,2226,962,324,164,545,353,179,1952,1445,512,261
23-Nov-12,20,1541,562,215,267,2727,2415,2218,1790,698,183,119,440,308,120,1533,1266,506,135
23-Nov-12,21,1360,327,155,155,2688,2326,1442,960,442,161,93,249,169,59,1702,1008,419,193
23-Nov-12,22,974,245,165,137,2239,1596,843,548,321,96,91,288,88,60,1485,1405,409,225
23-Nov-12,23,718,238,161,99,1557,1269,533,417,299,98,85,174,79,55,935,1131,341,43
24-Nov-12,0,388,199,92,80,955,816,339,270,174,33,60,86,40,26,824,799,247,38
24-Nov-12,1,260,61,44,29,692,511,159,248,106,6,30,29,20,9,418,275,94,23
24-Nov-12,2,132,31,23,22,379,387,100,117,54,3,19,11,2,1,138,146,68,14
24-Nov-12,3,72,26,15,15,215,201,67,94,35,12,18,18,9,2,87,103,66,12
24-Nov-12,4,56,34,3,14,100,109,31,52,20,2,10,7,9,2,58,62,68,3
24-Nov-12,5,27,30,14,7,74,88,17,22,11,15,16,8,4,8,64,98,65,4
24-Nov-12,6,34,48,27,16,108,119,62,73,61,104,35,20,4,32,99,130,95,65
24-Nov-12,7,94,64,45,26,257,234,96,120,144,66,62,63,27,85,163,200,124,93
24-Nov-12,8,151,174,77,51,359,493,342,274,314,113,114,110,41,86,275,376,184,112
24-Nov-12,9,321,204,97,71,575,1177,845,912,756,95,179,195,105,129,561,612,267,164
24-Nov-12,10,544,228,142,88,966,1818,1573,1662,1108,185,158,206,104,154,1034,938,398,280
24-Nov-12,11,852,299,152,106,1353,2488,2358,2468,1535,95,126,219,98,179,1350,1196,447,172
24-Nov-12,12,1212,301,138,89,2191,3009,2875,2940,1825,127,107,323,128,158,1863,1351,438,238
24-Nov-12,13,1575,331,215,87,2658,3367,3573,3385,1697,123,101,282,134,163,2080,1381,416,258
24-Nov-12,14,1698,348,146,91,2900,3381,3855,3347,1802,215,111,282,137,146,1628,1507,550,433
24-Nov-12,15,1474,533,324,103,2872,3171,3462,3563,1654,140,60,264,187,164,1757,1455,573,434
24-Nov-12,16,1556,382,177,87,2665,3143,3175,3492,1476,153,97,318,183,155,2598,1537,630,592
24-Nov-12,17,1571,451,178,54,2503,2705,2591,2753,1063,145,121,328,225,120,1758,1362,555,621
24-Nov-12,18,1295,532,190,65,2402,2287,1876,1569,638,116,93,486,291,116,1469,1175,424,502
24-Nov-12,19,1247,437,156,94,2288,1792,1512,866,449,113,173,571,313,94,1459,1111,502,745
24-Nov-12,20,935,358,123,58,2354,1928,1401,777,341,81,97,493,313,70,1389,998,389,505
24-Nov-12,21,823,272,108,56,2008,1844,1061,494,322,62,71,310,154,52,1221,866,387,114
24-Nov-12,22,671,218,110,55,1652,1460,780,452,267,65,93,387,188,51,1215,984,345,76
24-Nov-12,23,534,280,114,59,1361,1162,536,379,254,102,143,308,89,46,987,967,323,61
25-Nov-12,0,336,190,96,72,967,1396,333,288,244,73,161,208,79,28,726,698,324,35
25-Nov-12,1,291,116,60,31,632,528,200,234,163,19,106,69,38,6,383,389,140,14
