Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russell St (West),Convention/Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),QV Market-Peel St,Vic Arts Centre,Lonsdale St (South),Lygon St (West),Flinders St-Spring St (West),Flinders St-Spark Lane,Alfred Place,Queen Street (West),Lygon Street (East),Flinders St-Swanston St (West),Spring St-Lonsdale St (South),City Square,St. Kilda-Alexandra Gardens,Grattan St-Swanston St (West),Monash Rd-Swanston St (West),Tin Alley-Swanston St (West)
12/06/2015,4,22,4,8,17,57,66,11,11,0,3,8,4,1,0,48,69,39,0,22,57,14,7,101,29,0,38,1,37,52,2,8,8,18,1,5,155,7,35,12,14,7,7
12/06/2015,5,23,40,34,100,67,93,16,25,0,40,25,3,0,22,113,151,114,0,77,152,162,28,39,35,0,4,14,91,79,11,19,26,17,8,11,289,17,39,32,11,9,8
12/06/2015,6,63,203,189,559,141,148,91,70,0,355,81,50,13,105,444,757,537,0,138,461,606,163,74,173,0,24,34,278,52,23,76,77,75,82,14,685,58,131,104,51,31,24
12/06/2015,7,245,746,682,1978,297,467,214,154,0,1357,297,147,31,184,1176,1515,1033,0,298,1141,1703,428,122,336,0,49,94,752,125,89,184,107,197,218,63,1763,293,536,239,118,110,67
12/06/2015,8,607,1738,1630,4936,673,1025,619,504,0,2971,541,260,62,327,2495,3243,2470,0,573,2239,3480,959,275,643,0,131,159,1577,419,156,435,316,488,727,149,3438,758,1208,464,228,241,156
12/06/2015,9,587,1197,807,2424,694,1078,734,649,0,1387,371,164,23,169,1451,1686,1131,0,659,1645,1928,592,302,456,0,116,155,816,258,211,318,239,491,526,145,2485,558,858,265,232,229,190
12/06/2015,10,674,678,467,1030,1006,1514,1078,1178,0,539,217,88,18,140,1307,992,685,0,824,1448,1236,343,374,412,0,174,193,799,369,196,197,140,327,463,149,2518,570,753,264,263,233,142
12/06/2015,11,802,589,353,890,1298,2283,1725,1679,0,452,256,106,35,152,1406,1151,750,0,1097,1834,1127,405,541,522,0,313,243,952,584,276,146,120,311,484,237,3420,639,909,299,384,278,150
12/06/2015,12,1510,1414,546,1226,2688,3426,3148,2942,0,942,628,264,63,542,2051,1692,1194,0,1644,2452,2024,638,1357,713,0,783,302,1491,1211,415,234,295,798,944,502,4634,1118,1487,518,766,438,232
12/06/2015,13,1700,1394,562,1332,2611,3755,3649,3365,0,1041,587,301,85,529,2335,1623,1185,0,1635,2695,1908,667,1545,856,0,706,361,1452,1159,418,249,260,796,1132,421,4829,1013,1722,708,527,387,232
12/06/2015,14,1597,778,466,955,2308,3357,2933,2955,0,626,258,219,49,235,2218,1453,1109,0,1177,2460,1608,488,912,808,0,518,265,1324,761,291,158,182,458,712,267,4847,589,1731,625,316,333,156
12/06/2015,15,1574,606,525,1231,2176,3244,2823,2659,0,825,293,215,67,279,2099,1945,1351,0,938,2648,1826,496,809,835,0,465,224,1274,751,314,170,182,318,559,254,4808,537,1526,519,389,292,176
12/06/2015,16,1670,776,928,2107,2407,3366,2770,2812,0,1557,458,242,49,340,2508,2446,1743,0,770,3020,2595,481,908,937,0,404,227,1513,700,276,315,212,272,527,270,5115,571,1673,651,414,409,206
12/06/2015,17,2222,1267,1518,3501,2944,3809,3501,2793,0,2121,591,297,64,484,4053,3832,2663,0,697,3674,3472,671,1088,1368,0,627,197,2614,999,396,412,335,424,808,274,6127,640,2327,757,513,473,248
12/06/2015,18,1864,759,751,1519,2989,3303,2959,2008,0,778,302,319,62,252,3145,2559,1846,0,518,2723,1963,400,1295,1239,0,1057,128,2348,1155,506,217,242,299,553,348,5075,542,1866,508,367,295,162
12/06/2015,19,1468,450,308,516,2724,2722,2045,1551,0,290,164,194,72,159,2486,1617,1170,0,441,1975,1000,228,1440,681,0,1275,81,1996,1158,567,110,120,209,376,426,4042,311,1550,322,297,240,115
12/06/2015,20,1271,335,155,268,2280,2330,1561,1031,0,136,140,158,52,111,1659,1183,858,0,352,1608,706,211,1141,485,0,982,132,924,1021,736,62,140,154,218,404,3300,185,1101,245,187,146,71
12/06/2015,21,1202,248,85,212,2146,1793,894,543,0,124,128,102,18,56,2161,1262,873,0,296,1509,569,170,996,673,0,841,104,1685,857,731,53,114,99,278,344,3166,183,1084,253,125,157,67
12/06/2015,22,827,229,129,182,1817,1431,398,349,0,67,80,135,51,46,1459,1177,799,0,269,1144,469,191,990,355,0,819,72,1137,876,628,47,150,127,232,230,2852,315,1111,237,92,85,50
12/06/2015,23,509,142,124,153,1451,1115,270,295,0,69,59,55,16,53,922,962,658,0,185,928,393,107,675,224,0,582,67,312,643,459,56,101,64,226,112,2233,163,610,114,110,69,48
13/06/2015,0,303,118,45,63,821,827,147,146,0,37,38,12,11,21,530,560,371,0,155,650,209,60,565,171,0,353,49,150,478,191,37,65,60,157,68,1827,40,401,71,51,47,28
13/06/2015,1,146,35,22,13,433,341,72,95,0,11,15,12,6,20,209,198,153,0,146,307,68,24,366,135,0,282,25,76,287,144,15,15,30,97,27,862,43,194,45,25,11,13
13/06/2015,2,106,17,8,19,220,245,77,47,0,6,1,3,1,2,123,102,104,0,101,143,45,16,367,38,0,125,11,44,244,38,4,9,13,91,27,545,23,151,28,15,7,3
13/06/2015,3,52,14,11,17,235,177,48,65,0,7,14,10,1,3,52,74,56,0,102,116,20,18,332,10,0,84,21,41,123,34,2,3,5,89,11,409,10,77,15,23,11,9
13/06/2015,4,23,12,4,21,78,109,47,33,0,15,9,8,0,0,54,40,36,0,71,90,16,14,211,21,0,66,6,45,87,26,7,20,5,23,8,294,12,56,11,9,7,6
13/06/2015,5,41,30,9,16,81,98,36,21,0,19,11,4,1,1,67,106,59,0,74,113,49,9,142,22,0,68,12,46,42,14,6,8,11,11,6,367,24,51,21,4,3,1
13/06/2015,6,34,58,20,13,94,86,27,41,0,48,17,19,5,16,91,232,185,0,126,167,156,43,99,46,0,23,33,50,60,11,15,21,26,20,4,375,17,37,50,15,10,11
13/06/2015,7,71,59,37,40,178,164,44,79,0,40,35,39,13,43,218,309,219,0,259,293,308,59,86,180,0,27,92,94,79,50,54,44,39,38,9,583,50,125,99,25,21,17
13/06/2015,8,135,146,66,66,349,379,233,220,0,0,38,82,14,73,409,452,338,0,449,582,547,116,123,261,0,47,165,269,111,98,75,70,77,124,75,944,61,229,184,40,36,28
13/06/2015,9,249,189,102,133,644,872,639,558,0,0,56,162,45,120,741,694,541,0,657,916,694,103,199,530,0,78,272,420,231,118,65,96,120,122,89,1620,126,343,198,90,93,70
13/06/2015,10,560,249,99,159,885,1541,1225,1155,0,24,51,159,34,144,1112,999,666,0,1156,1265,748,150,306,698,0,273,314,738,306,196,85,145,151,180,177,2357,377,590,335,122,132,109
13/06/2015,11,807,302,114,181,1352,2186,2015,1854,0,121,81,293,66,161,1611,1082,818,0,1496,1563,921,181,462,849,0,369,398,1270,469,240,66,141,129,171,210,3099,282,877,465,115,151,106
13/06/2015,12,1175,332,135,170,2028,2950,2864,2611,0,161,106,256,95,210,2381,1209,960,0,1700,1895,1030,167,774,1191,0,646,479,1985,741,334,82,153,121,224,319,3789,373,1362,789,253,175,104
13/06/2015,13,1581,422,204,197,2531,3480,3261,2959,0,52,98,391,116,203,2862,1499,1157,0,1889,2218,967,195,954,1248,0,808,498,2467,943,421,103,169,213,199,283,4467,431,1825,935,329,168,110
13/06/2015,14,1797,365,212,147,2675,3551,3400,3258,0,0,109,411,142,286,2434,1501,1182,0,1758,2398,915,193,976,1549,0,664,449,2099,979,451,132,180,153,216,281,4588,318,1692,988,285,234,135
13/06/2015,15,1782,369,213,120,2690,3622,3447,3446,0,14,128,437,143,243,3070,1799,1405,0,1386,2594,946,290,893,1583,0,578,328,2506,911,535,128,279,137,242,328,4671,442,1828,1094,244,216,118
13/06/2015,16,1838,398,169,94,2579,3529,3337,3251,0,190,120,399,122,237,2953,1648,1364,0,712,2546,1053,195,974,1313,0,618,199,1791,953,517,112,239,214,250,316,4826,356,2100,871,234,199,107
13/06/2015,17,1915,470,148,114,2483,2930,2617,2487,0,197,213,519,159,197,3186,1634,1429,0,518,2454,1220,300,1083,1145,0,738,166,2049,969,589,96,184,248,228,287,4430,289,1770,668,277,223,134
13/06/2015,18,1522,508,178,102,2647,2417,1959,1485,0,214,212,928,141,265,2418,1435,1186,0,446,1844,1316,203,1208,879,0,1076,153,1771,1051,683,119,208,171,187,524,3709,356,1493,326,264,165,90
13/06/2015,19,1295,361,143,80,2682,1980,1223,670,0,115,143,493,141,96,2098,1183,1049,0,449,1629,678,191,1070,503,0,1149,132,1427,1137,960,54,153,178,186,668,3308,385,645,299,231,130,65
13/06/2015,20,1114,359,87,75,2340,1597,536,499,0,73,82,321,84,65,1678,1088,915,0,350,1287,455,153,1098,432,0,998,92,805,874,1017,52,181,109,255,685,2733,213,8,233,206,87,44
13/06/2015,21,973,233,67,57,1962,1913,343,394,0,54,124,264,88,59,1620,888,791,0,289,1099,428,145,808,386,0,790,69,1001,849,1026,37,88,133,181,515,2294,147,6,189,151,81,37
13/06/2015,22,679,240,90,98,1416,1487,535,526,0,146,273,610,77,181,1482,827,754,0,281,1008,1044,271,863,342,0,832,70,756,901,737,53,146,128,249,406,2490,299,6,198,117,97,62
