Date,Hour,State Library,Collins Place (South),Collins Place (North),Flagstaff Station,Melbourne Central,Town Hall (West),Bourke Street Mall (North),Bourke Street Mall (South),Australia on Collins,Southern Cross Station,Victoria Point,New Quay,Waterfront City,Webb Bridge,Princes Bridge,Flinders St Station Underpass,Sandridge Bridge,Birrarung Marr,QV Market-Elizabeth (West),Flinders St-Elizabeth St (East),Spencer St-Collins St (North),Spencer St-Collins St (South),Bourke St-Russell St (West),Convention/Exhibition Centre,Chinatown-Swanston St (North),Chinatown-Lt Bourke St (South),QV Market-Peel St,Vic Arts Centre,Lonsdale St (South),Lygon St (West),Flinders St-Spring St (West),Flinders St-Spark Lane,Alfred Place,Queen Street (West),Lygon Street (East),Flinders St-Swanston St (West),Spring St-Lonsdale St (South),City Square,St. Kilda-Alexandra Gardens
01/03/2015,0,1,131,91,116,939,1300,354,297,0,155,196,186,41,0,577,1108,402,69,305,982,616,215,772,202,348,494,33,285,716,275,47,97,94,546,76,2418,105,516,96
01/03/2015,1,3,114,62,56,559,988,236,241,0,42,96,23,5,0,454,472,165,27,223,624,290,122,848,95,273,303,49,203,637,114,21,108,62,334,43,1815,48,376,64
01/03/2015,2,1,34,29,41,315,1207,171,179,0,26,34,8,10,0,517,266,124,19,155,520,131,137,611,52,182,223,25,223,459,66,7,51,33,343,11,1443,29,236,75
01/03/2015,3,2,19,24,33,185,556,103,132,0,10,28,9,0,0,237,185,75,14,123,294,85,91,532,40,118,112,26,103,367,47,4,19,27,395,12,925,20,172,28
01/03/2015,4,0,20,18,24,80,490,41,62,0,8,8,14,1,0,73,67,37,13,66,116,87,42,291,29,57,70,21,21,175,50,1,7,30,139,14,520,15,111,6
01/03/2015,5,1,23,13,14,92,128,45,38,0,9,12,10,1,0,67,91,22,25,39,86,48,32,170,28,30,19,16,58,91,25,9,14,9,46,16,367,24,82,32
01/03/2015,6,2,38,13,12,61,89,45,50,0,18,17,12,4,0,64,94,40,60,63,103,107,39,102,71,9,16,6,82,115,9,20,24,4,14,4,269,9,57,47
01/03/2015,7,0,60,33,21,173,160,69,73,0,33,10,50,10,0,141,297,109,86,168,257,338,44,105,147,32,48,24,215,125,25,28,32,40,28,10,560,36,137,106
01/03/2015,8,7,137,75,51,336,360,160,156,0,71,24,126,30,0,369,621,147,223,371,567,645,119,108,342,115,41,86,417,138,49,66,68,72,55,35,903,126,255,223
01/03/2015,9,39,165,105,50,580,728,562,488,0,99,52,257,41,0,693,790,237,320,617,929,715,188,219,574,152,128,179,873,213,122,54,106,167,123,89,1469,145,630,289
01/03/2015,10,57,261,126,105,966,1286,1140,1123,0,85,57,463,75,0,1244,1290,396,469,1068,1334,863,219,360,972,341,318,261,1668,335,279,80,176,168,144,126,2094,175,1011,531
01/03/2015,11,18,337,175,105,1442,2185,1671,2098,0,112,66,408,87,0,1775,1763,435,526,1483,1836,983,185,523,1164,723,528,422,1872,533,367,111,177,178,172,243,3065,232,1528,721
01/03/2015,12,24,388,166,116,2138,2592,2306,2352,0,80,136,528,155,0,2284,1802,473,1021,1696,2072,957,192,813,1572,1168,817,412,2020,626,518,106,172,71,164,377,3491,281,2125,913
01/03/2015,13,34,364,129,113,2556,3030,2857,2739,0,108,93,571,201,0,2678,2026,608,1320,2001,2308,879,248,934,1894,1433,1003,515,2399,844,573,72,135,75,235,452,4160,315,2174,1180
01/03/2015,14,56,413,218,110,2548,3221,2991,3130,0,106,83,816,224,0,2876,2482,620,1318,1688,2469,846,181,962,2169,1295,695,353,2641,733,701,115,185,138,155,390,4123,256,2224,1238
01/03/2015,15,58,355,132,130,2544,3115,2918,3012,0,108,76,627,217,0,2550,2597,787,1540,1407,2571,943,237,939,2078,1195,590,332,2355,805,697,119,183,108,173,392,4316,234,2417,1194
01/03/2015,16,38,331,158,120,2246,2884,2749,2799,0,111,79,538,141,0,2585,2290,641,1867,868,2701,1057,208,970,1667,1021,479,233,2163,692,881,114,270,94,168,383,4089,199,2330,1216
01/03/2015,17,43,330,214,141,2351,2502,2050,1943,0,96,120,446,138,0,2291,2142,668,1036,563,2330,942,250,948,1412,1020,616,176,1673,659,674,88,146,106,152,291,3635,284,2180,1009
01/03/2015,18,35,368,89,108,2252,1890,1437,1076,0,140,59,336,83,0,1708,1769,575,626,434,1995,847,200,830,1221,1096,690,123,888,678,735,90,181,92,131,306,2863,219,1757,608
01/03/2015,19,27,267,82,92,2144,1497,917,510,0,65,55,272,83,0,1709,1383,439,1267,460,1776,577,141,814,506,1185,786,122,1225,690,776,72,163,107,140,423,2918,251,1352,577
01/03/2015,20,22,164,72,92,1864,1277,461,395,0,71,92,293,116,0,1093,1235,363,394,406,1475,461,134,711,328,918,707,93,568,712,847,60,104,70,101,403,2175,183,894,295
01/03/2015,21,9,168,66,76,1292,936,300,293,0,54,65,177,55,0,1376,1122,344,569,352,1197,328,105,659,262,671,533,87,770,510,723,41,90,80,57,300,1907,208,980,252
01/03/2015,22,11,112,36,41,945,710,249,161,0,53,46,92,36,0,920,898,276,138,208,860,261,82,426,177,405,346,72,402,416,482,23,35,60,62,178,1516,172,554,133
01/03/2015,23,5,61,25,49,462,301,109,82,0,17,26,89,32,0,316,593,181,53,139,501,173,47,227,66,223,132,40,126,344,251,14,25,34,22,71,826,52,297,85
02/03/2015,0,0,16,11,32,276,163,67,63,0,10,12,17,3,0,109,195,68,21,90,209,90,22,186,48,109,75,24,44,181,128,4,14,28,18,23,401,54,94,24
02/03/2015,1,0,24,3,26,108,75,38,35,0,3,13,9,5,0,69,101,30,7,55,90,26,6,144,21,38,37,10,33,182,59,0,16,16,10,9,141,18,43,19
02/03/2015,2,0,10,5,9,44,53,22,18,0,0,0,6,0,0,27,37,14,6,72,46,16,10,74,10,25,22,7,18,106,24,1,4,0,1,7,106,6,20,14
02/03/2015,3,0,3,5,14,46,30,17,14,0,1,0,5,2,0,43,22,18,6,55,49,8,2,40,3,23,23,8,31,67,11,2,3,0,8,4,110,24,32,4
02/03/2015,4,0,20,8,2,47,29,20,19,0,4,3,0,0,0,35,53,33,4,30,36,34,6,55,21,7,5,5,57,229,8,7,4,13,5,3,118,20,11,3
02/03/2015,5,0,68,30,98,64,67,37,31,0,51,16,14,3,0,81,228,94,33,38,145,167,33,13,94,18,8,5,115,48,5,15,17,28,19,4,298,36,47,42
02/03/2015,6,0,256,179,650,140,143,109,59,0,411,101,66,19,0,311,861,242,188,97,523,686,156,87,227,16,10,30,369,50,34,60,45,85,80,11,646,48,189,132
02/03/2015,7,2,733,728,2138,459,491,214,240,0,1393,284,215,38,28,914,2313,562,501,212,1352,1786,391,139,591,50,80,66,949,142,93,238,153,193,212,56,1633,210,593,398
02/03/2015,8,29,1928,1697,5293,1199,1116,703,558,0,2814,499,347,77,0,1934,4432,1371,880,440,2735,408,983,305,898,250,127,167,2067,334,204,489,250,495,760,160,3463,666,1423,656
02/03/2015,9,55,1304,978,2534,1173,1314,869,767,0,1501,333,182,33,0,1403,2554,610,337,534,1922,0,595,330,548,260,177,131,1504,344,188,332,178,447,556,168,2927,663,970,420
02/03/2015,10,74,731,479,1026,1408,1704,1222,1268,0,521,218,187,23,0,1025,1644,400,282,610,1980,0,454,380,687,426,240,118,758,382,245,173,149,381,546,193,2956,586,966,360
02/03/2015,11,81,658,434,934,1975,2227,1774,1773,0,398,241,231,67,77,1325,1634,526,371,738,2095,278,403,545,737,602,380,182,845,525,266,206,207,305,514,201,3206,449,1405,454
02/03/2015,12,176,1701,635,1410,3186,3561,3071,3117,0,935,451,394,141,0,1789,2434,599,645,1274,3064,1264,730,1172,909,1204,613,162,1272,935,445,286,396,793,730,421,4163,864,1942,826
02/03/2015,13,91,1772,666,1567,3233,3704,3423,3442,0,932,432,397,116,48,2044,2663,732,652,1120,3278,1521,718,1309,903,1142,699,175,1368,1051,573,344,395,827,992,438,4476,857,2080,872
02/03/2015,14,58,853,447,1052,2906,3365,2621,2664,0,437,258,321,87,207,1721,2054,591,310,813,2830,1408,459,832,821,928,498,147,1290,674,400,179,227,323,579,277,4265,555,1809,666
02/03/2015,15,74,683,560,1354,2787,3211,2546,2470,0,679,207,163,54,208,1691,2312,602,348,681,2753,1897,421,793,857,887,390,179,1291,697,390,242,171,269,495,312,4302,583,1823,638
02/03/2015,16,69,790,906,2457,2849,3264,2536,2390,0,1521,415,239,58,291,2067,3109,821,499,676,3240,2741,548,863,941,868,468,154,1674,633,367,323,217,254,558,191,4795,521,1977,692
02/03/2015,17,83,1412,1737,4045,2929,3274,2603,2261,0,2472,601,305,81,498,3007,5342,1662,1036,721,3863,3849,705,1005,1325,1045,475,262,2570,757,402,440,324,343,770,268,5103,578,2685,1134
02/03/2015,18,69,808,856,1849,2504,2360,1888,1420,0,955,333,351,64,370,2343,3028,965,1115,653,2886,2041,463,928,955,1010,632,213,2210,768,516,239,201,212,452,362,3869,328,1975,1222
02/03/2015,19,34,451,310,634,2068,1606,898,722,0,287,139,340,61,187,1217,1609,463,369,509,2233,947,197,815,455,1007,620,139,803,687,618,95,173,149,297,393,2734,225,1190,622
02/03/2015,20,23,292,164,273,1846,1156,527,342,0,132,110,269,84,93,1539,1344,360,188,481,1678,630,146,707,300,838,548,128,1324,644,707,59,131,111,152,380,2141,178,967,361
02/03/2015,21,28,213,85,195,1300,814,400,247,0,77,69,184,46,68,1030,1246,304,109,330,1268,408,118,539,304,651,409,93,811,407,493,84,132,70,207,297,1655,198,839,236
02/03/2015,22,5,130,56,91,894,582,206,156,0,46,42,121,34,36,738,963,257,144,224,873,274,103,363,186,349,232,93,546,314,278,35,45,89,53,179,1236,111,479,124
02/03/2015,23,1,86,25,64,485,310,98,110,0,41,22,35,12,30,423,545,175,31,205,495,170,72,168,130,159,144,33,226,165,133,20,39,40,61,79,851,36,208,83
03/03/2015,0,0,37,5,32,224,156,62,65,0,2,9,23,6,12,126,261,74,24,164,124,70,26,161,34,88,74,19,70,98,48,10,12,14,15,21,365,23,92,26
03/03/2015,1,0,15,5,18,123,61,33,55,0,11,9,2,0,2,36,55,23,2,74,79,17,19,82,15,41,31,7,16,75,32,2,14,15,22,8,135,9,49,31
03/03/2015,2,0,11,3,15,48,95,9,16,0,2,4,4,0,1,29,42,19,2,44,32,10,5,60,8,20,17,8,10,21,20,2,11,1,4,9,75,0,38,17
03/03/2015,3,0,12,1,9,23,47,19,14,0,4,4,8,0,2,33,65,10,16,40,43,12,7,33,6,7,2,5,43,24,1,2,13,16,2,1,74,2,14,8
03/03/2015,4,1,9,4,3,19,27,9,26,0,1,3,8,0,0,45,63,45,9,24,41,23,4,34,5,4,9,4,40,20,8,2,3,8,9,7,84,6,5,5
03/03/2015,5,0,54,24,105,53,69,23,21,0,47,33,15,9,22,104,179,73,47,73,133,196,22,24,59,14,7,9,106,28,9,12,24,29,17,1,302,18,45,53
03/03/2015,6,1,218,210,762,158,214,94,74,0,433,116,83,19,149,346,928,272,258,149,537,793,137,101,267,33,20,26,348,43,39,86,63,72,87,11,708,51,218,196
03/03/2015,7,0,707,785,2219,450,570,317,241,0,1396,266,213,53,13,1055,2196,632,698,340,1428,1852,470,136,752,52,60,92,928,193,99,205,145,211,271,49,1704,262,685,495
03/03/2015,8,22,1918,1773,5089,1119,1252,698,588,0,3041,517,348,65,0,2247,4606,1397,891,670,2842,3741,1044,276,1186,247,130,224,2044,282,211,419,270,480,780,164,3739,674,1479,687
03/03/2015,9,17,1333,991,2825,1102,1335,819,715,0,1418,329,141,26,0,1260,2450,558,478,761,1711,2155,650,297,539,247,158,155,1062,351,224,329,194,366,533,174,2768,574,1195,420
03/03/2015,10,17,773,547,1094,1430,1769,1288,1192,0,449,224,150,34,0,971,1381,338,308,917,1708,1447,448,333,380,488,211,207,761,397,249,174,166,321,580,198,2776,562,1092,390
03/03/2015,11,31,672,470,922,1883,2360,1851,1760,0,404,244,152,34,0,1379,1658,468,305,1221,2032,1335,450,639,449,678,286,195,986,589,299,191,206,355,464,200,3425,474,1490,468
03/03/2015,12,81,1602,656,1262,3255,3505,3058,2881,0,954,496,399,129,0,1801,2537,605,652,2038,2928,1993,752,1337,760,1365,545,436,1253,1099,584,326,363,839,871,459,4349,1004,2026,710
03/03/2015,13,60,1651,756,1653,3055,3461,3389,3287,0,925,398,387,123,0,1812,2556,823,636,1979,3263,1786,734,1263,732,1425,621,353,1171,1179,559,320,352,741,982,513,4675,903,2115,822
03/03/2015,14,43,843,563,1168,2600,3362,2745,2678,0,517,265,254,57,0,1500,2339,595,422,1159,2835,1659,522,804,607,1210,450,234,994,794,388,237,237,376,530,292,4411,657,2101,741
03/03/2015,15,38,740,555,1405,2762,3200,2384,2365,0,661,243,192,67,0,1681,2748,651,504,773,2744,1865,444,752,784,1015,417,228,1250,726,338,239,306,270,554,240,4578,552,1827,630
03/03/2015,16,53,815,1009,2665,2828,3093,2451,2466,0,1521,363,272,71,0,2049,3318,807,523,813,3384,2843,548,892,826,937,336,197,1690,705,372,290,222,273,513,171,4947,547,2118,767
03/03/2015,17,80,1392,1720,4108,3013,3430,2670,2269,0,2525,621,373,69,0,3427,5218,1595,1094,808,3842,3961,805,1135,1720,1004,513,258,3038,768,442,465,341,376,808,226,5482,566,2861,1165
03/03/2015,18,48,841,868,1968,2715,2591,2187,1542,0,1091,318,347,89,0,2501,3251,996,786,639,3123,2107,458,1003,875,1122,691,221,2518,792,400,215,264,249,512,270,4206,358,2063,1068
03/03/2015,19,36,401,303,686,2357,1803,1099,717,0,313,166,300,77,0,1330,1794,492,390,544,2332,1069,240,906,542,1084,726,178,943,645,583,106,148,170,258,272,2957,232,1473,536
03/03/2015,20,30,263,156,349,2089,1543,623,409,0,114,110,232,84,0,1314,1385,327,264,432,1627,664,159,802,293,917,612,151,868,635,729,70,99,114,175,281,2505,199,1193,340
03/03/2015,21,17,217,102,235,1585,1330,379,276,0,96,97,150,59,37,1287,1406,333,168,347,1383,454,127,630,192,771,478,118,1430,506,452,49,108,101,151,272,2046,205,893,239
03/03/2015,22,9,136,53,133,1013,674,280,200,0,44,42,92,24,55,827,915,249,99,237,995,339,107,440,169,504,281,66,715,399,357,31,76,96,70,144,1413,118,521,154
03/03/2015,23,2,72,45,104,573,643,121,109,0,24,28,27,8,15,297,652,173,43,142,614,184,75,278,87,243,121,35,161,240,158,16,49,29,51,73,1016,68,301,73
04/03/2015,0,0,35,4,59,228,171,57,54,0,19,7,8,6,20,127,241,79,28,72,234,95,22,159,38,97,57,38,90,100,39,6,15,25,20,12,377,35,131,54
04/03/2015,1,1,21,10,24,119,89,25,35,0,2,2,7,1,1,52,70,25,19,45,111,26,41,109,23,61,40,12,27,64,34,1,14,22,34,6,140,17,49,21
04/03/2015,2,1,14,2,12,43,31,19,8,0,4,5,5,1,2,31,19,12,7,31,41,26,6,29,12,21,17,6,22,49,15,2,10,10,4,8,92,7,19,8
04/03/2015,3,0,14,3,4,25,32,13,4,0,2,3,4,4,0,30,21,15,18,23,34,12,7,50,7,15,13,4,30,20,5,0,1,8,2,2,65,2,15,6
04/03/2015,4,0,9,2,7,21,49,15,27,0,0,5,13,3,4,44,77,30,20,32,29,11,8,54,9,12,3,3,48,34,20,4,14,10,10,9,122,2,16,13
04/03/2015,5,0,60,21,101,64,77,36,25,0,57,14,9,3,23,113,223,96,46,40,152,164,32,27,64,16,10,2,107,26,8,15,20,19,13,3,280,28,44,52
04/03/2015,6,0,235,174,697,149,185,78,73,0,377,117,99,23,128,313,803,238,201,100,507,740,163,88,249,20,12,19,377,66,45,67,84,73,68,11,667,92,174,185
04/03/2015,7,4,756,761,2026,408,502,265,202,0,1354,280,214,49,288,1026,2327,600,677,221,1310,1911,378,146,537,75,46,95,983,155,92,216,134,251,239,46,1559,266,683,450
04/03/2015,8,25,1980,1660,5220,1176,1219,817,603,0,2831,514,371,80,78,1925,4387,1339,980,484,2586,3711,975,358,1031,241,116,155,2137,427,216,454,273,536,726,172,3536,721,1367,704
04/03/2015,9,8,1250,877,2647,1396,1578,1043,769,0,1512,336,192,30,0,1238,2739,668,414,550,1933,2397,689,434,515,230,120,137,1345,334,277,337,202,423,535,234,3231,640,1066,440
04/03/2015,10,23,742,505,1145,1607,1701,1295,1111,0,512,240,140,33,0,971,1453,415,412,605,1750,1682,491,445,400,380,149,147,881,463,351,186,143,341,442,218,2936,791,1115,348
04/03/2015,11,65,729,503,876,3109,3498,1772,1823,0,484,266,140,37,0,1594,1571,522,361,803,2394,1487,500,718,451,674,301,204,1315,633,337,177,206,322,515,208,4731,610,3021,555
04/03/2015,12,88,1783,679,1215,3891,4038,2921,3012,0,977,490,375,126,495,2140,2388,639,789,1319,3178,2092,804,1534,692,1240,652,248,1791,1252,479,312,569,812,850,374,4846,1233,3021,851
04/03/2015,13,84,1695,743,1493,3593,3835,3385,3501,0,932,414,381,101,525,1844,2622,706,623,1196,3236,2006,793,1322,699,1330,561,269,1692,1118,529,332,354,850,902,403,5047,1050,2305,839
04/03/2015,14,67,906,557,1152,2740,3344,2470,2611,0,543,295,226,46,202,1667,2141,503,453,793,2695,1680,457,756,642,1109,400,204,1498,691,427,227,237,397,591,251,4461,645,1840,739
04/03/2015,15,39,749,561,1330,2659,3323,2625,2377,0,625,217,214,72,231,2022,2358,624,447,797,2959,1941,448,769,790,939,462,177,1968,716,367,206,190,267,495,260,4632,789,2062,751
04/03/2015,16,50,760,956,2450,2929,3391,2569,2424,0,1486,364,281,71,248,2229,3084,777,584,810,3308,2814,577,824,870,958,397,168,2026,761,364,312,233,280,540,247,5012,662,2281,778
04/03/2015,17,66,1274,1702,3943,2943,3385,2764,2188,0,2329,583,346,98,523,3299,5194,1526,1029,1130,3745,3746,773,1068,1300,1098,559,307,2757,887,470,436,341,427,780,272,5678,599,2962,1307
04/03/2015,18,43,831,851,1799,2817,2727,2211,1581,0,1022,356,396,109,352,2664,3460,1015,1048,1350,3056,2215,357,1092,1145,1135,716,370,2093,811,422,226,268,296,437,263,4338,495,2492,1265
04/03/2015,19,32,437,358,710,2592,2016,1290,701,0,289,164,350,77,203,2088,1939,572,437,1472,2148,1110,210,1068,718,1065,810,359,2205,775,588,140,169,196,328,303,3472,619,1832,911
04/03/2015,20,27,292,158,395,2384,1377,613,388,0,126,130,272,75,149,1238,1536,374,259,1338,1749,772,181,782,340,993,659,377,808,742,664,71,118,125,156,338,2415,221,1265,617
04/03/2015,21,22,181,104,293,1795,1042,462,291,0,97,107,224,34,98,1592,1448,310,159,1026,1388,526,119,698,285,715,474,313,1328,600,857,53,85,104,162,300,2050,190,1010,368
04/03/2015,22,10,131,105,162,1216,684,360,221,0,52,78,123,39,66,1127,1111,269,147,744,1028,341,98,487,194,532,335,188,934,438,526,46,120,113,97,150,1756,428,881,247
04/03/2015,23,5,100,63,128,619,427,171,134,0,35,36,54,8,25,505,731,283,74,213,583,199,96,293,517,237,162,48,226,258,243,27,67,39,86,84,1204,76,414,134
05/03/2015,0,0,44,12,54,213,172,75,64,0,16,2,14,2,10,135,195,64,22,114,245,79,26,180,49,106,47,23,77,164,104,16,27,19,80,37,477,38,129,32
05/03/2015,1,1,28,7,25,118,82,56,27,0,6,7,7,0,3,68,77,15,15,65,77,19,8,143,13,68,54,11,37,83,61,7,8,16,54,7,210,26,45,40
05/03/2015,2,0,9,3,10,65,55,20,21,0,2,7,3,4,0,27,52,19,20,50,46,16,14,75,39,23,19,11,11,34,23,5,6,22,67,10,99,12,18,13
05/03/2015,3,0,12,0,9,27,35,19,20,0,2,9,0,0,0,32,26,13,7,31,32,21,11,74,6,18,12,4,25,29,7,3,3,7,17,7,132,11,15,10
05/03/2015,4,0,4,6,8,19,39,6,6,0,4,3,1,0,2,32,91,30,7,25,18,20,20,37,6,5,10,3,60,38,13,6,7,12,2,4,99,10,10,5
05/03/2015,5,0,47,23,92,55,61,32,25,0,45,15,13,7,27,91,217,84,30,68,118,192,36,45,45,10,11,8,111,24,6,14,21,22,13,5,269,27,38,40
05/03/2015,6,0,232,179,694,155,166,87,84,0,430,128,64,9,117,338,965,273,207,147,468,736,152,97,222,30,13,30,381,43,16,64,55,101,79,11,669,57,161,154
05/03/2015,7,4,768,764,2123,384,482,257,240,0,1433,286,176,35,229,883,2348,610,529,274,1328,1959,483,149,470,96,45,85,1030,165,87,196,135,190,236,61,1780,235,619,424
05/03/2015,8,21,1876,1762,5123,1070,1164,714,534,0,2932,521,286,66,437,1903,4336,1242,735,587,2712,3611,960,323,1033,237,112,217,2142,389,192,475,254,526,695,153,3487,713,1463,629
05/03/2015,9,13,1304,956,2571,1083,1323,1002,755,0,1482,353,130,25,196,1406,2548,744,522,659,1848,2208,716,333,465,262,108,185,1454,316,191,342,220,462,550,137,2970,709,1071,479
05/03/2015,10,13,841,432,1059,1427,1550,1387,1130,0,534,278,103,43,160,1007,1459,430,377,906,1743,1482,545,380,399,462,221,205,941,397,215,181,210,362,466,146,3049,584,1037,401
05/03/2015,11,18,660,455,957,1746,2162,1878,1682,0,482,323,118,27,164,1221,1659,432,328,1045,2011,1365,430,540,480,686,335,224,928,577,265,224,171,307,546,191,3366,467,1198,402
05/03/2015,12,58,1694,685,1293,2862,3017,2830,2733,0,1056,450,305,90,484,1774,2344,597,623,1811,2904,2140,672,1288,668,1219,520,307,1364,1122,486,303,298,774,801,363,3782,850,1797,703
05/03/2015,13,79,1637,674,1410,3165,3669,3283,3431,0,958,475,345,78,459,1673,2498,668,580,1821,3112,2004,653,1385,621,1377,577,311,1569,1018,529,293,309,841,903,411,4356,1015,2054,780
05/03/2015,14,52,824,499,1063,2810,3251,2580,2676,0,573,249,218,33,246,1647,2244,644,661,1236,2709,1574,497,929,620,1000,413,253,1363,788,423,195,196,379,623,279,4021,681,1916,633
05/03/2015,15,53,742,573,1313,2830,3299,2433,2508,0,661,239,232,52,188,1767,2616,682,412,873,2874,1987,456,874,687,913,436,218,1486,697,379,196,189,300,566,256,4502,621,2085,789
05/03/2015,16,55,781,1023,2391,2898,3226,2516,2368,0,1509,372,235,60,276,2039,3199,803,502,771,3191,2677,582,957,838,831,454,174,1832,714,315,331,277,275,524,238,4725,539,2047,834
05/03/2015,17,93,1499,1658,3786,3229,3591,3055,2445,0,2410,555,326,87,515,2912,5086,1485,883,780,3838,3804,756,1275,1191,1065,495,258,2623,896,402,453,331,395,766,279,5484,579,2949,1192
05/03/2015,18,66,924,816,1742,2809,2977,2582,2031,0,916,299,295,52,384,2584,3260,990,729,738,3040,2135,396,1222,957,1308,718,222,2038,855,500,213,276,359,455,288,4610,507,2226,970
05/03/2015,19,33,454,321,623,2405,2260,1792,1241,0,297,155,254,61,260,1811,1946,526,325,561,2162,1095,214,1102,467,1169,864,176,2062,845,545,140,129,152,313,307,3346,477,1766,641
05/03/2015,20,30,286,158,382,2249,1781,1163,718,0,168,104,136,36,227,1234,1459,393,270,474,1757,719,151,1022,259,1049,735,130,723,706,583,78,122,81,144,338,2866,254,1116,403
05/03/2015,21,17,195,89,204,2063,1233,576,367,0,120,80,104,25,103,1294,1296,346,155,339,1289,497,146,772,253,915,577,127,1149,652,574,68,82,92,148,248,2361,232,1062,283
05/03/2015,22,5,182,162,127,1236,886,244,241,0,65,76,92,16,132,1073,989,274,124,258,865,394,121,642,180,566,424,71,851,479,368,57,74,162,83,152,1888,388,933,188
05/03/2015,23,4,100,73,104,776,497,208,128,0,53,26,40,3,22,449,741,225,39,160,546,239,45,524,122,251,290,51,199,316,207,28,67,67,39,56,1274,135,450,97
06/03/2015,0,1,45,13,40,349,309,123,92,0,5,5,11,1,21,146,254,92,26,140,267,76,49,225,52,132,128,32,76,235,92,14,30,13,41,16,611,42,183,51
06/03/2015,1,1,30,11,26,168,111,53,38,0,6,3,6,0,3,69,93,32,19,88,106,31,15,164,15,104,65,10,47,98,42,3,11,4,18,16,205,31,137,41
06/03/2015,2,0,26,13,21,173,110,63,19,0,5,4,3,0,0,47,54,17,10,75,60,29,8,147,6,30,62,20,30,65,21,2,16,4,15,14,217,11,70,17
06/03/2015,3,1,11,3,9,106,92,30,34,0,8,4,2,2,1,35,28,18,17,42,78,17,8,191,2,50,53,9,39,71,10,5,10,14,10,2,131,17,50,5
06/03/2015,4,0,5,9,11,43,86,4,46,0,9,9,6,1,1,54,51,26,11,29,27,26,11,153,13,17,25,4,44,64,16,5,12,9,4,1,244,16,32,7
06/03/2015,5,0,30,23,92,57,77,45,17,0,57,12,7,2,19,121,206,86,51,59,111,201,22,68,53,14,6,12,101,81,11,13,18,10,17,8,284,20,50,57
06/03/2015,6,0,201,167,600,171,169,107,60,0,362,113,64,15,111,290,746,231,182,141,469,720,131,91,220,20,25,40,262,49,25,70,55,98,79,11,621,41,167,116
06/03/2015,7,2,731,648,2053,367,491,244,224,0,1285,281,143,30,208,893,2135,552,458,292,1199,1775,415,107,452,76,41,96,752,128,103,156,110,224,205,70,1533,220,527,384
06/03/2015,8,17,1811,1686,4812,997,1094,628,492,0,2743,436,231,54,367,1793,4207,1243,668,586,2437,3674,968,234,792,241,87,175,1696,358,212,411,242,459,666,133,3252,612,1263,559
06/03/2015,9,17,1132,864,2380,938,1321,874,827,0,1290,340,149,23,173,1151,2294,525,460,687,1761,2023,625,277,436,250,130,145,985,298,195,305,167,457,442,135,2678,553,1099,335
06/03/2015,10,23,684,448,953,1305,1742,1259,1217,0,469,225,127,45,124,953,1485,432,496,832,1744,1325,378,313,398,425,176,220,765,398,229,140,147,313,550,182,2802,451,1019,428
06/03/2015,11,23,677,426,920,1723,2431,1748,1828,0,438,225,155,41,188,1132,1625,558,622,1202,2025,1220,415,541,530,649,270,214,925,536,258,145,177,271,509,214,3330,460,1338,480
06/03/2015,12,55,1542,615,1189,2974,3471,3301,2983,0,1001,531,295,80,606,1727,2528,781,796,1928,2931,1923,582,1363,740,1208,634,294,1157,1219,467,272,338,795,852,367,4316,874,1885,737
06/03/2015,13,57,1497,640,1301,3216,3941,3566,3646,0,1082,368,329,84,563,1809,2533,633,851,1923,3031,2018,612,1393,839,1293,604,286,1306,1199,571,253,269,840,1002,398,4673,811,2038,891
06/03/2015,14,73,956,635,1012,2679,3612,2797,2933,0,660,195,222,62,278,1688,2601,728,587,1278,2739,1682,410,872,747,968,495,287,1157,764,383,168,182,412,637,242,4429,498,2101,691
06/03/2015,15,64,700,551,1237,2744,3414,2734,3047,0,686,207,187,35,270,1875,2543,721,800,1075,2972,1950,428,779,829,961,458,227,1138,722,445,159,156,311,567,288,4812,538,1851,905
06/03/2015,16,56,769,1004,2170,2857,3587,2819,2977,0,1609,303,271,83,363,2133,3291,985,838,939,3166,2696,504,907,959,1014,474,181,1566,810,374,257,230,341,539,243,4865,551,2225,977
06/03/2015,17,101,1186,1499,3174,3200,3847,3293,2888,0,1846,357,367,102,493,2910,4843,1444,1090,790,3788,3528,599,1140,1191,1195,623,209,1966,1017,372,343,317,440,736,333,5511,616,2927,1238
06/03/2015,18,101,723,689,1327,3060,3289,2784,2199,0,624,231,300,73,267,2504,3413,861,1121,639,3095,1940,331,1212,969,1403,936,197,1439,1022,551,160,226,315,452,433,4856,466,2530,1185
06/03/2015,19,54,490,340,528,2919,2901,2138,1658,0,246,149,196,50,157,2413,2274,580,1039,593,2168,1076,246,1195,702,1411,1189,126,1710,1022,635,110,151,304,380,433,4267,556,1976,1268
06/03/2015,20,64,421,155,244,2670,2334,1424,1174,0,122,101,172,58,94,1599,1896,421,1329,460,1750,638,200,1196,471,1306,1337,134,667,936,711,59,151,223,227,499,3472,236,1331,1116
06/03/2015,21,58,212,113,212,2675,2022,912,512,0,136,99,158,42,89,1612,1894,451,1284,385,1505,625,173,1035,461,1051,975,85,863,985,800,49,106,152,258,474,3304,252,1483,973
06/03/2015,22,49,244,121,149,1979,1802,504,389,0,109,105,167,40,76,1490,1650,390,795,344,1299,539,123,813,339,853,745,94,827,744,650,68,126,82,328,372,3083,414,1319,874
